transaction_id,merchant_id,customer_id,amount,currency,payment_method,status,failure_reason,device,location,transaction_time,attempt_number,hour,day_of_week,is_high_value,is_new_customer,previous_transactions,previous_failures,previous_success_rate,retry_count,transaction_velocity,is_incident,incident_type
txn-0036400,demo-merchant-001,customer-01672,4684.21,INR,UPI,FAILED,Payment timeout,DESKTOP,Mumbai,2026-06-28 01:33:33.711365,1,1,6,False,False,10,1,0.9,0,3,False,
txn-0006245,demo-merchant-001,customer-02726,2742.34,INR,CARD,FAILED,Payment timeout,DESKTOP,Delhi,2026-07-27 19:51:51.711365,1,19,0,False,True,0,0,1.0,0,4,True,EVENING_DEGRADATION
txn-0005546,demo-merchant-001,customer-00402,1328.08,INR,WALLET,FAILED,Authentication failure,DESKTOP,Mumbai,2026-06-11 18:08:31.711365,1,18,3,False,False,1,1,0.0,0,3,True,EVENING_DEGRADATION
txn-0004065,demo-merchant-001,customer-02251,24238.31,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-02 18:11:29.711365,1,18,3,True,False,1,0,1.0,0,5,True,HIGH_VALUE_CARD_DEGRADATION
txn-0012852,demo-merchant-001,customer-02958,3864.5,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-08-23 01:05:04.711365,2,1,6,False,False,1,1,0.0,1,3,False,
txn-0021803,demo-merchant-001,customer-01506,2238.66,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-06-21 07:26:05.711365,1,7,6,False,False,5,0,1.0,0,4,False,
txn-0041164,demo-merchant-001,customer-01868,18488.86,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-07-15 03:02:24.711365,1,3,2,True,False,10,3,0.7,0,3,False,
txn-0006233,demo-merchant-001,customer-02097,2095.61,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-06-09 18:18:37.711365,1,18,1,False,True,0,0,1.0,0,3,True,EVENING_DEGRADATION
txn-0003863,demo-merchant-001,customer-00538,43182.51,INR,CARD,FAILED,Authentication failure,IOS,Mumbai,2026-07-02 08:36:14.711365,1,8,3,True,False,1,0,1.0,0,4,True,HIGH_VALUE_CARD_DEGRADATION
txn-0035095,demo-merchant-001,customer-02158,463.79,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-06-07 22:33:55.711365,1,22,6,False,False,6,1,0.8333,0,1,False,
txn-0040196,demo-merchant-001,customer-02139,1226.34,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-08-12 16:21:38.711365,1,16,2,False,False,10,1,0.9,0,3,False,
txn-0039251,demo-merchant-001,customer-03834,5578.95,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-24 05:54:10.711365,1,5,0,False,False,7,0,1.0,0,3,False,
txn-0006218,demo-merchant-001,customer-04196,1343.14,INR,NETBANKING,SUCCESS,,DESKTOP,Bengaluru,2026-06-07 18:25:25.711365,1,18,6,False,False,1,0,1.0,0,4,True,EVENING_DEGRADATION
txn-0036776,demo-merchant-001,customer-04768,5167.98,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-06-13 03:55:06.711365,1,3,5,False,False,10,4,0.6,0,4,False,
txn-0042977,demo-merchant-001,customer-02104,8337.72,INR,CARD,SUCCESS,,ANDROID,Bengaluru,2026-08-19 12:32:12.711365,1,12,2,False,False,6,0,1.0,0,2,False,
txn-0048468,demo-merchant-001,customer-00977,1896.31,INR,UPI,SUCCESS,,ANDROID,Mumbai,2026-06-17 11:39:51.711365,1,11,2,False,False,9,2,0.7778,0,3,False,
txn-0014832,demo-merchant-001,customer-02733,1091.69,INR,UPI,SUCCESS,,ANDROID,Delhi,2026-08-16 21:58:41.711365,1,21,6,False,False,4,0,1.0,0,3,False,
txn-0030093,demo-merchant-001,customer-02154,1457.27,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-07-19 21:24:57.711365,1,21,6,False,False,10,2,0.8,0,1,False,
txn-0008894,demo-merchant-001,customer-02729,1411.18,INR,CARD,SUCCESS,,DESKTOP,Hyderabad,2026-08-27 22:08:21.711365,1,22,3,False,False,4,2,0.5,0,1,False,
txn-0006021,demo-merchant-001,customer-02987,1439.55,INR,WALLET,SUCCESS,,ANDROID,Hyderabad,2026-07-24 19:36:30.711365,1,19,4,False,False,2,0,1.0,0,1,True,EVENING_DEGRADATION
txn-0046089,demo-merchant-001,customer-03133,6276.46,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-06-11 03:02:13.711365,2,3,3,False,False,16,3,0.8125,1,2,False,
txn-0015243,demo-merchant-001,customer-01886,7133.47,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-07-17 04:16:38.711365,1,4,4,False,False,5,0,1.0,0,4,False,
txn-0045308,demo-merchant-001,customer-03803,3838.56,INR,WALLET,SUCCESS,,ANDROID,Hyderabad,2026-07-05 13:46:58.711365,1,13,6,False,False,10,2,0.8,0,1,False,
txn-0026551,demo-merchant-001,customer-04092,3490.28,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-08-30 18:53:44.711365,1,18,6,False,False,1,1,0.0,0,3,False,
txn-0006035,demo-merchant-001,customer-02705,1358.33,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-07-14 18:29:59.711365,1,18,1,False,False,2,0,1.0,0,5,True,EVENING_DEGRADATION
txn-0007906,demo-merchant-001,customer-02133,9689.31,INR,UPI,SUCCESS,,IOS,Delhi,2026-07-17 20:31:11.711365,1,20,4,False,False,1,0,1.0,0,2,True,EVENING_DEGRADATION
txn-0032226,demo-merchant-001,customer-02339,1792.92,INR,UPI,SUCCESS,,DESKTOP,Bengaluru,2026-06-27 15:43:03.711365,1,15,5,False,False,5,0,1.0,0,3,False,
txn-0006018,demo-merchant-001,customer-04402,2817.42,INR,WALLET,SUCCESS,,ANDROID,Delhi,2026-07-19 18:11:38.711365,1,18,6,False,True,0,0,1.0,0,1,True,EVENING_DEGRADATION
txn-0021880,demo-merchant-001,customer-03206,709.76,INR,WALLET,SUCCESS,,IOS,Bengaluru,2026-06-30 04:10:41.711365,1,4,1,False,False,4,0,1.0,0,3,False,
txn-0002792,demo-merchant-001,customer-03954,1280.45,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-09 20:06:32.711365,1,20,6,False,True,0,0,1.0,0,1,True,UPI_DEGRADATION
txn-0042606,demo-merchant-001,customer-04610,1571.6,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-08-30 10:00:49.711365,2,10,6,False,False,8,1,0.875,1,1,False,
txn-0005824,demo-merchant-001,customer-01114,959.42,INR,UPI,SUCCESS,,DESKTOP,Delhi,2026-07-16 18:46:09.711365,1,18,3,False,True,0,0,1.0,0,2,True,EVENING_DEGRADATION
txn-0015388,demo-merchant-001,customer-03677,1851.61,INR,CARD,SUCCESS,,DESKTOP,Hyderabad,2026-07-11 14:16:43.711365,1,14,5,False,False,6,1,0.8333,0,4,False,
txn-0029562,demo-merchant-001,customer-00538,4581.97,INR,UPI,SUCCESS,,IOS,Chennai,2026-06-24 06:44:51.711365,1,6,2,False,False,10,2,0.8,0,4,False,
txn-0039476,demo-merchant-001,customer-01508,6594.06,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-08-01 16:58:24.711365,1,16,5,False,False,4,1,0.75,0,4,False,
txn-0000293,demo-merchant-001,customer-03108,1248.14,INR,UPI,FAILED,Temporary network failure,ANDROID,Bengaluru,2026-07-04 21:29:22.711365,1,21,5,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
txn-0016958,demo-merchant-001,customer-01197,688.91,INR,WALLET,SUCCESS,,ANDROID,Hyderabad,2026-08-16 07:16:52.711365,1,7,6,False,False,2,0,1.0,0,1,False,
txn-0030861,demo-merchant-001,customer-04268,408.23,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-07-31 17:15:45.711365,1,17,4,False,False,8,2,0.75,0,4,False,
txn-0014074,demo-merchant-001,customer-04539,4864.98,INR,UPI,SUCCESS,,IOS,Delhi,2026-06-16 23:25:55.711365,1,23,1,False,False,2,0,1.0,0,1,False,
txn-0021857,demo-merchant-001,customer-03250,1529.47,INR,WALLET,SUCCESS,,DESKTOP,Delhi,2026-07-07 01:32:42.711365,1,1,1,False,False,7,0,1.0,0,4,False,
txn-0022080,demo-merchant-001,customer-02602,552.12,INR,NETBANKING,FAILED,Authentication failure,IOS,Bengaluru,2026-08-12 07:13:09.711365,1,7,2,False,False,3,0,1.0,0,2,False,
txn-0017024,demo-merchant-001,customer-01736,1442.0,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-08-11 19:27:57.711365,1,19,1,False,False,4,0,1.0,0,5,False,
txn-0008740,demo-merchant-001,customer-02281,2631.82,INR,UPI,SUCCESS,,ANDROID,Mumbai,2026-07-04 09:41:54.711365,1,9,5,False,False,2,1,0.5,0,2,False,
txn-0015826,demo-merchant-001,customer-02614,2170.71,INR,WALLET,SUCCESS,,ANDROID,Bengaluru,2026-08-31 10:53:28.711365,1,10,0,False,False,6,1,0.8333,0,4,False,
txn-0002742,demo-merchant-001,customer-02183,2897.3,INR,UPI,FAILED,Temporary network failure,ANDROID,Bengaluru,2026-07-06 20:39:08.711365,1,20,0,False,False,1,0,1.0,0,4,True,UPI_DEGRADATION
txn-0018049,demo-merchant-001,customer-02403,3330.14,INR,WALLET,SUCCESS,,ANDROID,Mumbai,2026-07-31 23:03:50.711365,1,23,4,False,False,4,0,1.0,0,4,False,
txn-0049937,demo-merchant-001,customer-01638,1223.8,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-07-12 21:49:52.711365,3,21,6,False,False,10,2,0.8,2,4,False,
txn-0017373,demo-merchant-001,customer-04059,601.24,INR,UPI,FAILED,Insufficient funds,DESKTOP,Bengaluru,2026-08-16 22:02:54.711365,1,22,6,False,False,4,1,0.75,0,5,False,
txn-0022022,demo-merchant-001,customer-02437,5909.6,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-07-12 16:56:48.711365,1,16,6,False,False,2,1,0.5,0,4,False,
txn-0046365,demo-merchant-001,customer-00495,2129.42,INR,UPI,FAILED,Bank declined,ANDROID,Chennai,2026-08-10 01:08:57.711365,1,1,0,False,False,14,1,0.9286,0,5,False,
txn-0023538,demo-merchant-001,customer-01057,1458.59,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-07-22 11:45:07.711365,1,11,2,False,False,1,0,1.0,0,4,False,
txn-0045500,demo-merchant-001,customer-01183,2674.95,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-07-20 12:48:04.711365,1,12,0,False,False,6,1,0.8333,0,1,False,
txn-0040186,demo-merchant-001,customer-03994,1719.58,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-07-15 13:16:01.711365,1,13,2,False,False,5,0,1.0,0,2,False,
txn-0009614,demo-merchant-001,customer-03039,2547.23,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-06-14 04:54:48.711365,1,4,6,False,False,6,2,0.6667,0,2,False,
txn-0043282,demo-merchant-001,customer-01345,4467.82,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-11 16:16:27.711365,2,16,1,False,False,9,3,0.6667,1,3,False,
txn-0037892,demo-merchant-001,customer-01861,4375.06,INR,UPI,FAILED,Authentication failure,ANDROID,Mumbai,2026-09-02 10:30:14.711365,1,10,2,False,False,3,0,1.0,0,4,False,
txn-0026179,demo-merchant-001,customer-01957,2608.55,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-07-24 21:50:56.711365,1,21,4,False,False,6,1,0.8333,0,1,False,
txn-0045893,demo-merchant-001,customer-00206,2055.76,INR,CARD,SUCCESS,,IOS,Hyderabad,2026-07-23 09:20:41.711365,1,9,3,False,False,10,2,0.8,0,5,False,
txn-0020934,demo-merchant-001,customer-00915,1315.61,INR,NETBANKING,FAILED,Bank declined,DESKTOP,Bengaluru,2026-07-16 10:15:44.711365,1,10,3,False,False,1,1,0.0,0,3,False,
txn-0040972,demo-merchant-001,customer-01013,2445.27,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-08-17 23:56:12.711365,1,23,0,False,False,5,1,0.8,0,5,False,
txn-0022225,demo-merchant-001,customer-03664,3646.66,INR,UPI,SUCCESS,,ANDROID,Delhi,2026-07-05 04:55:26.711365,1,4,6,False,False,2,1,0.5,0,5,False,
txn-0024382,demo-merchant-001,customer-03150,1745.02,INR,NETBANKING,SUCCESS,,DESKTOP,Bengaluru,2026-07-25 15:51:21.711365,1,15,5,False,False,4,2,0.5,0,3,False,
txn-0034856,demo-merchant-001,customer-00347,6098.88,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-07-19 06:00:23.711365,1,6,6,False,False,5,2,0.6,0,4,False,
txn-0048578,demo-merchant-001,customer-01037,2276.82,INR,WALLET,FAILED,Temporary network failure,IOS,Mumbai,2026-06-23 05:56:29.711365,1,5,1,False,False,9,2,0.7778,0,4,False,
txn-0038537,demo-merchant-001,customer-00870,1292.28,INR,UPI,SUCCESS,,IOS,Delhi,2026-06-29 00:48:32.711365,1,0,0,False,False,6,1,0.8333,0,2,False,
txn-0031756,demo-merchant-001,customer-04124,2306.89,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-07-09 05:32:41.711365,3,5,3,False,False,5,0,1.0,2,1,False,
txn-0007754,demo-merchant-001,customer-03155,24222.75,INR,WALLET,FAILED,Insufficient funds,IOS,Bengaluru,2026-08-17 20:55:10.711365,1,20,0,True,False,1,0,1.0,0,5,True,EVENING_DEGRADATION
txn-0046639,demo-merchant-001,customer-02249,3110.42,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-07-21 01:28:44.711365,1,1,1,False,False,10,4,0.6,0,5,False,
txn-0043835,demo-merchant-001,customer-01415,1878.08,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-07-15 06:41:57.711365,1,6,2,False,False,9,2,0.7778,0,2,False,
txn-0026236,demo-merchant-001,customer-03963,752.86,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-08-03 11:34:58.711365,1,11,0,False,False,5,1,0.8,0,1,False,
txn-0044230,demo-merchant-001,customer-01194,2301.09,INR,UPI,FAILED,Payment timeout,ANDROID,Mumbai,2026-06-09 19:36:53.711365,1,19,1,False,False,8,1,0.875,0,4,False,
txn-0049597,demo-merchant-001,customer-00967,1145.27,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-08-10 21:58:44.711365,1,21,0,False,False,11,2,0.8182,0,2,False,
txn-0018553,demo-merchant-001,customer-04229,1330.65,INR,CARD,SUCCESS,,IOS,Chennai,2026-09-01 21:28:16.711365,1,21,1,False,False,6,0,1.0,0,3,False,
txn-0043137,demo-merchant-001,customer-04333,575.84,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-08-14 02:32:58.711365,1,2,4,False,False,8,1,0.875,0,1,False,
txn-0036673,demo-merchant-001,customer-02254,4025.09,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-07-01 16:41:30.711365,1,16,2,False,False,4,0,1.0,0,5,False,
txn-0043650,demo-merchant-001,customer-03308,10447.75,INR,WALLET,FAILED,Insufficient funds,DESKTOP,Chennai,2026-08-06 17:41:32.711365,1,17,3,True,False,8,0,1.0,0,3,False,
txn-0003941,demo-merchant-001,customer-02004,11423.61,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-02 08:54:24.711365,1,8,3,True,False,2,1,0.5,0,1,True,HIGH_VALUE_CARD_DEGRADATION
txn-0031497,demo-merchant-001,customer-00164,7463.04,INR,UPI,FAILED,Authentication failure,IOS,Bengaluru,2026-07-16 03:41:16.711365,1,3,3,False,False,3,0,1.0,0,2,False,
txn-0026594,demo-merchant-001,customer-00921,3324.28,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-08-05 09:26:38.711365,1,9,2,False,False,2,0,1.0,0,4,False,
txn-0023922,demo-merchant-001,customer-02551,728.1,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-08-07 02:30:48.711365,1,2,4,False,False,6,0,1.0,0,1,False,
txn-0026403,demo-merchant-001,customer-04911,2481.81,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-13 13:22:47.711365,1,13,3,False,False,13,2,0.8462,0,2,False,
txn-0045943,demo-merchant-001,customer-00389,3080.69,INR,CARD,FAILED,Bank declined,DESKTOP,Hyderabad,2026-06-22 23:41:16.711365,1,23,0,False,False,7,3,0.5714,0,1,False,
txn-0048526,demo-merchant-001,customer-02405,1113.92,INR,CARD,SUCCESS,,DESKTOP,Hyderabad,2026-08-15 13:53:38.711365,1,13,5,False,False,9,0,1.0,0,1,False,
txn-0018316,demo-merchant-001,customer-00071,2285.95,INR,WALLET,SUCCESS,,DESKTOP,Bengaluru,2026-07-04 11:19:28.711365,1,11,5,False,True,0,0,1.0,0,3,False,
txn-0036894,demo-merchant-001,customer-04248,1759.33,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-08-20 18:53:45.711365,1,18,3,False,False,10,3,0.7,0,4,False,
txn-0026696,demo-merchant-001,customer-02085,1642.78,INR,UPI,SUCCESS,,IOS,Chennai,2026-07-14 09:18:55.711365,1,9,1,False,False,6,3,0.5,0,3,False,
txn-0042128,demo-merchant-001,customer-04762,2078.47,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-07-26 06:20:58.711365,2,6,6,False,False,12,1,0.9167,1,3,False,
txn-0014171,demo-merchant-001,customer-02625,1581.54,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-07-18 22:34:04.711365,1,22,5,False,False,2,2,0.0,0,3,False,
txn-0003733,demo-merchant-001,customer-03028,32205.35,INR,CARD,FAILED,Payment timeout,IOS,Mumbai,2026-08-18 05:52:00.711365,2,5,1,True,False,1,0,1.0,1,5,True,HIGH_VALUE_CARD_DEGRADATION
txn-0007882,demo-merchant-001,customer-01188,2212.92,INR,NETBANKING,SUCCESS,,DESKTOP,Delhi,2026-06-25 18:41:45.711365,1,18,3,False,True,0,0,1.0,0,3,True,EVENING_DEGRADATION
txn-0006017,demo-merchant-001,customer-01804,2226.61,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-06-06 18:39:48.711365,1,18,5,False,False,1,1,0.0,0,4,True,EVENING_DEGRADATION
txn-0023030,demo-merchant-001,customer-03759,2654.84,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-07-14 04:45:51.711365,1,4,1,False,False,3,0,1.0,0,5,False,
txn-0035474,demo-merchant-001,customer-04876,1863.32,INR,CARD,FAILED,Temporary network failure,DESKTOP,Chennai,2026-06-22 08:45:38.711365,1,8,0,False,False,5,0,1.0,0,3,False,
txn-0049686,demo-merchant-001,customer-04142,3031.66,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-07-09 13:21:48.711365,1,13,3,False,False,7,0,1.0,0,1,False,
txn-0004818,demo-merchant-001,customer-03777,17699.73,INR,CARD,SUCCESS,,IOS,Mumbai,2026-06-26 05:24:38.711365,1,5,4,True,False,2,0,1.0,0,4,True,HIGH_VALUE_CARD_DEGRADATION
txn-0041694,demo-merchant-001,customer-00159,1414.4,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-08-07 14:40:23.711365,1,14,4,False,False,15,3,0.8,0,2,False,
txn-0012008,demo-merchant-001,customer-03073,2179.66,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-09-01 02:24:12.711365,1,2,1,False,False,1,1,0.0,0,4,False,
txn-0041328,demo-merchant-001,customer-03140,1609.64,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-07-07 05:29:20.711365,1,5,1,False,False,11,5,0.5455,0,5,False,
txn-0009507,demo-merchant-001,customer-03135,2556.86,INR,WALLET,SUCCESS,,IOS,Delhi,2026-07-14 16:43:21.711365,1,16,1,False,True,0,0,1.0,0,3,False,
txn-0044799,demo-merchant-001,customer-04130,483.01,INR,UPI,FAILED,Authentication failure,IOS,Delhi,2026-08-12 09:15:09.711365,1,9,2,False,False,8,2,0.75,0,1,False,
txn-0034063,demo-merchant-001,customer-03403,1939.85,INR,WALLET,FAILED,Bank declined,ANDROID,Delhi,2026-07-03 01:20:12.711365,1,1,4,False,False,10,2,0.8,0,3,False,
txn-0027475,demo-merchant-001,customer-00211,1470.07,INR,NETBANKING,SUCCESS,,DESKTOP,Bengaluru,2026-07-06 01:00:12.711365,1,1,0,False,False,6,1,0.8333,0,4,False,
txn-0031144,demo-merchant-001,customer-00238,1449.49,INR,WALLET,SUCCESS,,IOS,Bengaluru,2026-08-17 09:51:31.711365,1,9,0,False,False,10,0,1.0,0,1,False,
txn-0021236,demo-merchant-001,customer-01069,500.62,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-07-30 20:55:25.711365,1,20,3,False,False,1,0,1.0,0,4,False,
txn-0001391,demo-merchant-001,customer-01778,2889.62,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-06-08 22:08:14.711365,1,22,0,False,False,1,1,0.0,0,2,True,UPI_DEGRADATION
txn-0038250,demo-merchant-001,customer-04898,8517.51,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-08-27 20:39:52.711365,1,20,3,False,False,10,1,0.9,0,4,False,
txn-0037625,demo-merchant-001,customer-04136,2666.59,INR,WALLET,SUCCESS,,ANDROID,Delhi,2026-08-02 09:42:41.711365,1,9,6,False,False,7,0,1.0,0,3,False,
txn-0042029,demo-merchant-001,customer-03942,1101.66,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-07-03 22:07:05.711365,1,22,4,False,False,10,2,0.8,0,5,False,
txn-0020835,demo-merchant-001,customer-04161,2744.29,INR,CARD,SUCCESS,,IOS,Hyderabad,2026-06-24 06:20:40.711365,1,6,2,False,False,4,3,0.25,0,5,False,
txn-0014758,demo-merchant-001,customer-04016,1658.72,INR,CARD,SUCCESS,,DESKTOP,Chennai,2026-07-30 08:15:38.711365,1,8,3,False,False,3,0,1.0,0,4,False,
txn-0026397,demo-merchant-001,customer-02166,2342.72,INR,NETBANKING,SUCCESS,,DESKTOP,Delhi,2026-08-28 15:18:46.711365,1,15,4,False,False,2,0,1.0,0,3,False,
txn-0006809,demo-merchant-001,customer-04078,760.17,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-07-11 18:48:42.711365,1,18,5,False,False,4,1,0.75,0,5,True,EVENING_DEGRADATION
txn-0009226,demo-merchant-001,customer-02815,4127.7,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-06-21 06:40:21.711365,2,6,6,False,False,3,1,0.6667,1,4,False,
txn-0048395,demo-merchant-001,customer-04445,1822.07,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-07-16 14:03:23.711365,1,14,3,False,False,5,0,1.0,0,2,False,
txn-0005396,demo-merchant-001,customer-01503,43687.75,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-14 21:40:41.711365,1,21,1,True,True,0,0,1.0,0,4,True,HIGH_VALUE_CARD_DEGRADATION
txn-0006944,demo-merchant-001,customer-00508,2607.32,INR,CARD,SUCCESS,,DESKTOP,Chennai,2026-08-09 19:28:21.711365,1,19,6,False,False,1,0,1.0,0,4,True,EVENING_DEGRADATION
txn-0023871,demo-merchant-001,customer-02511,2740.13,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-08-20 04:05:54.711365,1,4,3,False,False,5,1,0.8,0,3,False,
txn-0032493,demo-merchant-001,customer-02628,347.89,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-08-09 23:18:46.711365,1,23,6,False,False,5,0,1.0,0,4,False,
txn-0036346,demo-merchant-001,customer-00670,3395.39,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-07-26 17:28:44.711365,1,17,6,False,False,13,2,0.8462,0,4,False,
txn-0010756,demo-merchant-001,customer-02892,4190.94,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-08-13 02:45:54.711365,2,2,3,False,False,2,0,1.0,1,3,False,
txn-0012302,demo-merchant-001,customer-01447,3578.15,INR,WALLET,SUCCESS,,DESKTOP,Delhi,2026-07-14 23:52:40.711365,1,23,1,False,False,3,0,1.0,0,3,False,
txn-0048387,demo-merchant-001,customer-01928,3949.39,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-06-14 07:32:41.711365,1,7,6,False,False,6,0,1.0,0,3,False,
txn-0042746,demo-merchant-001,customer-01657,1308.69,INR,UPI,SUCCESS,,IOS,Mumbai,2026-06-27 18:08:15.711365,1,18,5,False,False,16,1,0.9375,0,2,False,
txn-0029090,demo-merchant-001,customer-04707,3507.27,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-08-05 15:12:25.711365,1,15,2,False,False,4,1,0.75,0,1,False,
txn-0044713,demo-merchant-001,customer-03628,8091.69,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-08-29 22:44:23.711365,1,22,5,False,False,12,1,0.9167,0,2,False,
txn-0014344,demo-merchant-001,customer-04393,1615.1,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-06-17 16:25:02.711365,1,16,2,False,False,4,2,0.5,0,3,False,
txn-0038173,demo-merchant-001,customer-03468,3637.51,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-06-12 11:03:58.711365,1,11,4,False,False,4,1,0.75,0,5,False,
txn-0005072,demo-merchant-001,customer-04701,43197.58,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-28 23:19:16.711365,1,23,1,True,False,2,1,0.5,0,2,True,HIGH_VALUE_CARD_DEGRADATION
txn-0024122,demo-merchant-001,customer-01807,715.68,INR,NETBANKING,FAILED,Temporary network failure,IOS,Chennai,2026-09-01 05:48:46.711365,1,5,1,False,False,7,0,1.0,0,2,False,
txn-0048810,demo-merchant-001,customer-02475,2799.86,INR,CARD,SUCCESS,,DESKTOP,Hyderabad,2026-08-25 14:08:27.711365,1,14,1,False,False,8,1,0.875,0,1,False,
txn-0017821,demo-merchant-001,customer-00449,7932.44,INR,CARD,SUCCESS,,DESKTOP,Chennai,2026-07-20 08:50:03.711365,1,8,0,False,False,7,1,0.8571,0,1,False,
txn-0001123,demo-merchant-001,customer-03619,3333.86,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-04 22:41:04.711365,1,22,5,False,True,0,0,1.0,0,1,True,UPI_DEGRADATION
txn-0011265,demo-merchant-001,customer-01780,909.93,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-08-10 21:55:17.711365,1,21,0,False,False,3,1,0.6667,0,5,False,
txn-0030580,demo-merchant-001,customer-04967,2080.37,INR,NETBANKING,SUCCESS,,DESKTOP,Delhi,2026-07-20 16:45:25.711365,2,16,0,False,False,8,1,0.875,1,4,False,
txn-0045465,demo-merchant-001,customer-04495,828.72,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-07-11 10:45:53.711365,1,10,5,False,False,10,2,0.8,0,5,False,
txn-0048217,demo-merchant-001,customer-00174,794.35,INR,CARD,SUCCESS,,IOS,Bengaluru,2026-08-02 07:00:53.711365,1,7,6,False,False,7,0,1.0,0,2,False,
txn-0043045,demo-merchant-001,customer-00852,513.85,INR,WALLET,FAILED,Bank declined,ANDROID,Chennai,2026-07-04 19:23:07.711365,1,19,5,False,False,8,2,0.75,0,2,False,
txn-0015657,demo-merchant-001,customer-04593,2870.21,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-07-26 03:26:20.711365,1,3,6,False,False,4,1,0.75,0,4,False,
txn-0001901,demo-merchant-001,customer-03273,3492.82,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-21 20:27:50.711365,1,20,1,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
